stock_id,出表日期,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址
4523,109/10/25,永彰機電股份有限公司,永彰,－ ,電機機械,桃園市觀音區崙坪里8鄰崙坪140號,22522361,顏明宏,顏明宏,宋瑞崇,管理部副總經理,黃紹彥,03-498-2821,19870504,19991122,新台幣                 10.0000元,640000000,0,0,1,群益金鼎證券股份有限公司,02-2702399,台北市大安區敦化南路二段 97 號 B2,建昇財稅聯合會計師事務所,林昇平,陳仁基,TWNCAL　　,"No. 140, Lunping, Guanyin Dist.,Taoyuan City, Taiwan, R.O.C.",03-498-5313,charlessung@twncal.com.tw,www.twncal.com.tw
4527,109/10/25,霖冷凍機械股份有限公司,方土霖,－ ,電機機械,高雄市三民區吉林街139巷12號,22551554,曾仲國,曾仲國,廖清惠,專員,蘇麗玲,07-6192345,19880405,20000928,新台幣                 10.0000元,761523700,0,0,1,元大證券股份有限公司,02-25865859,(103)臺北市大同區承德路3段210號B1,資誠聯合會計師事務所,廖阿甚,吳建志,KL　,"NO.12,LANE 139.CHI LIN STREETKAOHSIUNG HSIEN,TAIWAN.R.O.C",07-6170422,klmain@kuenling.com.tw,www.kuenling.com.tw
4528,109/10/25,江興鍛壓工業股份有限公司,江興鍛,－ ,電機機械,台中市西屯區協和里協和南巷3-1號,52604255,江木山,江木山,郭永義,財務協理,莊懷煙,04-23592000,19800905,20010212,新台幣                 10.0000元,765142680,0,0,1,統一綜合證券股份有限公司,02-27478266,台北市松山區東興路8號B1F,安永聯合會計師事務所,黃宇廷,涂清淵,　CHF　,"No.3-1, Siehe S. Lane, Situn District 407Taichung City, Taiwan, R.O.C.",04-23594475,chf@ch-forging.com.tw,http://www.ch-forging.com.tw
4529,109/10/25,淳紳股份有限公司,淳紳,－ ,其他,台北市信義區基隆路2段149號11樓,22662904,沈瑋,沈瑋,彭長鳳,經理,秦禮明,02-27037300,19871103,20010504,新台幣                 10.0000元,826802960,32926082,0,1,凱基證券股份有限公司,02-23892999,100台北市重慶南路一段2號5樓,卓群聯合會計師事務所,曾友龍,葉璨增,EPTECH,"11F., No.149, Sec. 2, Keelung Rd., Xinyi Dist.Taipei City,Taiwan, R.O.C.",02-27081455,info@eptech.tw,www.eptech.tw
4530,109/10/25,宏易創新國際股份有限公司,宏易,－ ,電機機械,台北市中山區復興北路58號3樓,36243760,陳冠瑋,陳冠瑋,蕭知中,副總經理,蔡育倫,02-27729222,19840912,20010430,新台幣                 10.0000元,461722760,13760000,0,1,永豐金證券股份有限公司,02-27186211,台北市中正區博愛路１７號３樓,勤業眾信聯合會計師事務所,施景彬,邵志明,Honyi,"3F., No. 58, Fuxing N. Rd., Zhongshan Dist.Taipei City 104, Taiwan (R.O.C.)",02-27755398,Jack.Hsiao@honyigroup.com,www.honyigroup.com
4533,109/10/25,協易機械工業股份有限公司,協易機,－ ,電機機械,桃園市龜山區南上路446號,36096704,郭雅慧,郭挺鈞,李丞偉,營業處副總,徐煜博,(03)3525466,19820302,20020426,新台幣                 10.0000元,1584341100,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,廖婉怡,謝建新,SEYI,"No.446, Nanshang Rd., Guishan Dist.,　Taoyuan City , Taiwan (R.O.C.)",(03)3525488,fd@ seyi.com.tw,www.seyi.com.tw
4534,109/10/25,慶騰精密科技股份有限公司,慶騰,－ ,電機機械,苗栗縣頭份市中華路487巷20號,84189908,王光彬,王興威,王興威,總經理,魏雅玲,(037)626123,19930223,20030331,新台幣                 10.0000元,891939480,0,0,1,元富(綜合)證券股份有限公司,02-27686668,台北市松山區光復北路11巷35號地下一樓,安永聯合會計師事務所,羅筱靖,洪茂益,trinity,"NO.20, LANE 487 CHUNG HUA RD.,TOU FEN CITY , MIAO-LI  COUNTRY, TAIWAN",(037)628267,trinity@trinity-ptc.com,www.trinity-ptc.com
4535,109/10/25,至興精機股份有限公司,至興,－ ,電機機械,彰化縣伸港鄉全興工業區工八路3號,22794503,吳崇儀,吳宗明,劉美娘,經理,林俊杰,04-7990118,19880317,20030416,新台幣                 10.0000元,756617400,0,0,1,元大證券股份有限公司,02-25865859,台北市大同區承德路三段２１０號地下一樓,富鋒聯合會計師事務所,顏國裕,吳金地,FBT,"NO.3, KON EIGHTH RD. CHUANG HINE INDUSTRIAL PARK, HSEN-KANG,CHANGHUA, TAIWAN",04-7980226,gmo05@fineblanking.com.tw,www.fineblanking.com.tw
4538,109/10/25,大詠城機械股份有限公司,大詠城,－ ,電機機械,(50544)彰化縣鹿港鎮鹿工南六路23號,60256758,謝順民,謝宜軒,簡安琪,副理,鄧昭明,04-7813033,19800110,20190115,新台幣                 10.0000元,504560000,0,0,2,日盛證券股份有限公司股務代理部,(02)2541-9977,台北市中山區南京東路二段85號7樓,資誠會計師事務所,徐建業,劉美蘭,WINSON,"No. 23, Lugong S. 6th Rd., Lugang Town,Changhua County , Taiwan, ROC",04-7812131,4538@wsmc.com.tw,www.wsmc.com.tw
4541,109/10/25,晟田科技工業股份有限公司,晟田,－ ,其他,高雄市路竹區北嶺二路11號,86263092,謝永昌,黃寶文,黃(方方土)宇,協理,李志毅,07-6955331,19910815,20140722,新台幣                 10.0000元,676470680,0,0,2,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,吳建志,廖阿甚,Magnate,"No.11 ,Beiling 2Rd. Beiling Ville., Lujhu DistKaohsiung City , Taiwan (R.O.C)",07-6955332,jimhuang@maicl.com,www.maicl.com
4542,109/10/25,科嶠工業股份有限公司,科嶠,－ ,電子零組件業,桃園市龜山區山鶯路華玉巷3號,70730016,鄧全凱,吳明致,葉步章,副總經理,劉大為,(03)359-1777,20000327,20140825,新台幣                 10.0000元,282854000,0,0,1,富邦綜合證券股份有限公司,(02)2361-1300,台北市10047許昌街17號2樓(壽德大樓),資誠聯合會計師事務所,葉翠苗,林佳鴻,ANT,"No.3, Huayu Lane, Shanying Rd., Gueishan TownshipTaoyuan County, Taiwan",(03)350-1776,ant-ir@asianeotech.com,http://www.asianeotech.com.tw
4543,109/10/25,萬在工業股份有限公司,萬在,－ ,電機機械,台南市關廟區中山路二段260號,22212598,萬正乾,萬正乾,郭慈媛,財務會計處處長,陳吉誠,06-5952614,19840507,20160315,新台幣                 10.0000元,569700000,0,0,1,台新國際商業銀行股務代理,02-25048125,台北市中山區建國北路一段號96號B1樓,安永聯合會計師事務所,胡子仁,李芳文,MAN ZAI,"NO.260, SEC. 2, CHUNG SAN RD.KUAN MIAO. TAINAN,  TAIWAN. R.O.C.",06-5956403,finance@manzai.com.tw,http://www.manzai.com.tw
4549,109/10/25,桓達科技股份有限公司,桓達,－ ,電機機械,新北市土城工業區自強街16號,80132123,吳清德,吳定國,許碧雲,特別助理,林豐章,(02)22696789,20030130,20141127,新台幣                 10.0000元,423836850,0,0,1,元大證券股份有限公司股代部,(02)2586-5859,台北市承德路三段210號地下一樓,勤業眾信聯合會計師事務所,陳重成,張耿禧,FineTek,"No.16,Tzuchiang St.,Tucheng Industrial Park,New Taipei City 23678,Taiwan",(02)22671266,ir@fine-tek.com,http://www.fine-tek.com
4550,109/10/25,長佳機電工程股份有限公司,長佳,－ ,電機機械,台北市內湖區基湖路10巷1號8樓,84271478,王才翔,吳陽明,蔡奇成,副總經理,朱菁華,02-66066789,19930517,20150318,新台幣                 10.0000元,378387830,0,0,1,華南永昌證券股份有限公司,02-27186425,台北市民生東路四段54號4樓,勤業眾信聯合會計師事務所,趙永祥,邱盟捷,CJME,"8F., No.1, Ln. 10, Jihu Rd.,Neihu Dist., Taipei 114, Taiwan, R.O.C",02-66066788,sunnychu@changjia.com.tw,http://www.changjia.com.tw
4554,109/10/25,橙的電子股份有限公司,橙的,－ ,其他電子業,台中市中部科學工業園區科雅路29號5樓,27601913,許欽堯,許欽堯,陳奕儒,財務及會計主管,張嘉純,04-2560-2766,20050120,20160805,新台幣                 10.0000元,213749000,0,0,1,宏遠證券(股)公司股務代理部,(02)2326-8818,台北市信義路4段236號3樓,安永聯合會計師事務所,黃宇廷,黃子評,Orange,"5F, NO.29 Keya Rd. Central Taiwan Science ParkTaichung  Taiwan",04-2560-2865,financial@orange-electronic.com,www.orange-electronic.com
4556,109/10/25,旭然國際股份有限公司,旭然,－ ,其他,雲林縣斗六市科加六路15號,1517102,何兆全,翁桐林,何宜瑾,業務處長,胡維釗,(05)551-2322,19851105,20151222,新台幣                 10.0000元,418840000,0,0,1,群益金鼎證券股份有限公司,(02)2703-5000,台北市10601大安區敦化南路二段97號B2,資誠聯合會計師事務所,林一帆,游淑芬,BSI,"No. 15, Kejia 6th Rd.,Douliu City, Yunlin County ,Taiwan(R.O.C",(05)551-2891,ir@filtrafine.com.tw,http://www.filtrafine.com
4561,109/10/25,健椿工業股份有限公司,健椿,－ ,電機機械,彰化縣線西鄉彰濱工業區彰濱東七路16號,59362767,葉橫燦,葉橫燦,楊佩&#30494;,財務長,柯霈宸,04-7910271,19831214,20180611,新台幣                 10.0000元,585216190,0,0,2,第一金證券(股)公司股務代理部,02-25635711,台北市大安區安和路一段27號六樓,安侯建業聯合會計師事務所,陳政學,張字信,Kenturn,"No. 16, East 7 Rd., Chang Bin Industrial Park, Shain Shi,Chang Hua, Taiwan, R.O.C.",04-7910272,cnc-spindle@kenturn.com.tw,www.kenturn.com.tw
4563,109/10/25,百德機械股份有限公司,百德,－ ,電機機械,台中市大甲區幼獅工業區工六路3號,86195222,謝瑞木,謝天昕,廖冠翔,稽核主管,待補,04-26821277,19910523,20180712,新台幣                 10.0000元,549500000,0,0,1,日盛證券股份有限公司,02-25419977,台北市中山區南京東路二段85號7樓,勤業眾信聯合會計師事務所,曾棟鋆,蘇定堅,QUASER,"No.3, Gong 6th Rd., Youshih Industrial Park, Dajia DistTaichung, Taiwan",04-26821266,quaser@qmt.com.tw,www.quaser.com
4568,109/10/25,科際精密股份有限公司,科際精密,－ ,電機機械,新北市中和區建康路6號5樓,54705928,張智,鄭宗恩,陳英毅,財務副總經理,張博涵,02-2226-6860,20140319,20181003,新台幣                 10.0000元,303265000,0,0,1,永豐金證券(股)公司股務代理部,02-2381-6288,台北市中正區博愛路17號3樓,安侯建業聯合會計師事務所,鍾丹丹,李逢暉,KOGE,"5F., No.6, Jiankang Rd., Jhonghe Dist.,New Taipei City 23586, Taiwan (R.O.C.)",02-2226-6864,PRM3@koge.com,http://tw.koge.com
4580,109/10/25,捷流閥業股份有限公司,捷流閥業,－ ,電機機械,新北市土城區中山路九號,15877936,楊大中,陳宗曉,李文彬,財務經理,王無為,02-22698000,19800627,20200106,新台幣                 10.0000元,391320000,0,0,1,元大證券(股)公司股務代理部,02-25865859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,楊靜婷,陳致源,Value Valves,"No.9, Chung Shan Rd. Tu-Cheng Industrial District,New Taipei City, ROC",02-22686111,ir@valuevalves.com.tw,www.valuevalves.com
4609,109/10/25,唐鋒實業股份有限公司,唐鋒,－ ,電器電纜,桃園市中壢區南園路2-20號,34097236,張語喬,周文洪,簡麗貞,經理,溫達祥,03-4529888,19760712,20000519,新台幣                 10.0000元,479468200,0,0,1,亞東證券股份有限公司,(02)7753-1699,(220)新北市板橋區新站路16號13樓,安侯建業聯合會計師事務所,陳盈如,許淑敏,AIRLUX,"2-20 Nanyuan Rd,Chungli, Taoyuan Hsien, Taiwan, R.O.C.",03-4511761,michael@airlux.com.tw,www.airlux.com.tw
4702,109/10/25,中美聯合實業股份有限公司,中美實,－ ,化學工業,台北市大安區敦化南路二段七十六號十二樓,11121403,關心,關心(暫代),王志國,高級專員,謝沄蓁,27038496,19640109,19950421,新台幣                 10.0000元,723332000,0,0,1,群益金鼎證券股份有限公司,27023999,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,阮呂曼玉,林瑟凱,ALLIED 　　,"12TH FL., NO.76 SEC.2 TUN-HWA SOUTH ROAD.TAIPEI.10661 TAIWAN, R.O.C.",27030205,audit@aicgroup.com.tw,http://www.aicgroup.com.tw
4706,109/10/25,大恭化學工業股份有限公司,大恭,－ ,化學工業,台北市南港區八德路四段778號7樓,11051504,鄧加惠,黃明發,吳美娜,財務長,吳貽靜,(02)-27859081,19660420,19980417,新台幣                 10.0000元,790300930,0,0,1,中國信託商業銀行股份有限公司,02-6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,趙永祥,鄭欽宗,TKC　　,"7TH FLOOR, 778, PA TE  ROAD,SEC. 4,TAIPEI, TAIWAN",(02)-27850907,tkc@ms10.ur1.com.tw,www.tkc.com.tw　　
4707,109/10/25,磐亞股份有限公司,磐亞,－ ,化學工業,台北市新生南路一段50號11樓,5712099,王貴賢,王皆誼,陳國慶,副總經理,溫玉桃,2351-1212,19820406,19980520,新台幣                 10.0000元,3023283710,0,0,2,磐亞股份有限公司,2351-1212,台北市新生南路一段50號11樓,勤業眾信會計師事務所,徐文亞,游素環,PACC　　,"11F,50 SEC 1 ,HSIN SHENG SOUTH RD,　　TAIPEI,TAIWAN R.O.C.",23972549,4707pacc@pacc.com.tw,http://www.pacc.com.tw
4711,109/10/25,永純化學工業股份有限公司,永純,－ ,化學工業,台北市松江路168號11樓,35108702,蔡慶芳,林誠謙,劉慶明,總經理室協理,陳富美,(02)25620950,19650731,19990224,新台幣                 10.0000元,610560000,0,0,1,元大證券股份有限公司股務代理部,02-25865859,台北市大同區承德路3段210號B1,勤業眾信聯合會計師事務所,游素環,池瑞全,YONG SHUN　　,"11F ,NO.168 SUNG CHIANG ROAD　　TAIPEI, TAIWAN, R.O.C.",(02)25623450,yong.shun@msa.hinet.net,www.yongshunchemical.com
4712,109/10/25,南璋股份有限公司,南璋,－ ,食品工業,臺北市北投區石牌路一段188號8樓,43696296,陳萬添,陳凌鋒,陳凌鋒,總經理,陳凌鋒 暫代,(02)28262886,19740316,19990403,新台幣                 10.0000元,715168270,29947318,0,1,元大證券股份有限公司,(02)25863117,台北市承德路三段210號B1,資誠聯合會計師事務所,王照明,李秀玲,NT,"8F., No.188,  Sec. 1, Shipai. Rd.Taipei City 112, Taiwan",(02)28262887,gabriel.chen@nantsan.com.tw,www.nantsan.com.tw
4714,109/10/25,永捷創新科技股份有限公司,永捷,－ ,化學工業,台南市安定區安加里258之26號,86123874,張祐銘,黃南豪,黃南豪,總經理,趙英助,06-5920381,19910829,20000327,新台幣                 10.0000元,1156037400,0,0,1,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,許振隆,陳惠媛,UB　　,"No.258-26, Anding, Anding Dist., Tainan City 74546, Taiwan (R.O.C.)",06-5923985,ub1234@ms12.hinet.net,http://www.u-best-inno.com/
4716,109/10/25,大立高分子工業股份有限公司,大立,－ ,化學工業,高雄市仁武區後安里永宏巷10號,85004174,洪玉升,蕭國華,洪玉升,董事長,張仁華,07-3711321,19700721,20000327,新台幣                 10.0000元,751715610,0,0,1,統一綜合證券股份有限公司,02-27478266,台北市松山區東興路8號地下一樓,安永聯合會計師事務所,陳政初,黃世杰,DAILY　　,"No.10, Yonghong Ln. , Renwu Dist.,　Kaohsiung  City 814, Taiwan",07-3720584,dlgl01@mail.daily-polymer.com,www.daily-polymer.com
4721,109/10/25,美琪瑪國際股份有限公司,美琪瑪,－ ,化學工業,桃園市觀音區草漯里大同一路1號,86688957,嚴隆財,嚴隆財,蔡文勳,執行副總,嚴文志,03-4833788,19920630,20010309,新台幣                 10.0000元,749863040,0,0,1,宏遠證券股份有限公司,(02)77198899,106台北市信義路四段236號3樓,勤業眾信聯合會計師事務所,施錦川,賴冠仲,mechema　,"No. 1, TA-TUNG 1st. RD., KUNG-YING DISTRICT, 　TAO-YUAN CITY, TAIWAN",03-4833799,info@mechema.com,www.mechema.com
4726,109/10/25,永昕生物醫藥股份有限公司,永昕,－ ,生技醫療業,(350)苗栗縣竹南鎮科東三路8號2樓,12905993,林榮錦,陳佩君,陳佩君,總經理,周維宜,37586988,20010928,20131225,新台幣                 10.0000元,1279545000,18000000,0,2,群益金鼎證券(股)公司股務代理部,02-27023999,106台北巿大安區敦化南路2段97號B2,富鋒聯合會計師事務所,吳金地,戴維良,Mycenax,"2F No 8 Kedung 3 RoadChunan, Miaoli, Taiwan",37586188,info@mycenax.com.tw,http://www.mycenax.com.tw
4728,109/10/25,雙美生物科技股份有限公司,雙美,－ ,生技醫療業,台南市新市區環東路一段31巷10號1樓,12744147,林齊國,林賴美枝,詹惠琳,發言人,蔡坤儒,06-5053288,20010206,20120110,新台幣                 10.0000元,544630000,0,0,1,宏遠證券股份有限公司股務代理部,02-23268818,台北市信義區信義路四段236號3樓,安永聯合會計師事務所,胡子仁,李芳文,SunMax,"1F., No.10, Lane 31, Sec. 1, Huandong Rd., Sinshih Dist.,Tainan City 744, Taiwan (R.O.C.)",06-5053289,michael.tsai@sunmaxbiotech.com,http://www.sunmaxbiotech.com
4729,109/10/25,熒茂光學股份有限公司,熒茂,－ ,光電業,高雄市路竹區竹南里路科三路7號,27800048,方敏宗,林盈杉,謝富雅,總經理室特別助理,翁蔚菁,(07)6955699,20050526,20090224,新台幣                 10.0000元,1030870000,20000000,0,1,元大證券股份有限公司,02-25865859,10366台北市承德路三段210號地下一樓,安永聯合會計師事務所,陳政初,涂嘉玲,MILDEX,"No.7,Luke 3rd Rd.,Luzhu Dist.,Kaohsiung City 82151, Taiwan (R.O.C.)",(07)6955799,sophia@mildex.com.tw,http://www.mildex.com.tw
4735,109/10/25,豪展醫療科技股份有限公司,豪展,－ ,生技醫療業,新北市三重區光復路一段78號9樓,96965874,莊明輝,紀強,紀強,總經理,陳秋桂,(02)85121568,19960514,20110816,新台幣                 10.0000元,377513280,0,0,1,富邦證券股份有限公司,(02)2361-1300,台北市許昌街17號2樓,寶業聯合會計師事務所,金昌民,王瑞呈,Avita,"9F,No.78,Sec.1,Kwang-Fu Rd.,Sanchong, New Taipei City Taiwan,R.O.C",(02)85121347,ivy_kao@avita.com.tw,http://www.avita.com.tw
4736,109/10/25,泰博科技股份有限公司,泰博,－ ,生技醫療業,新北市五股區五工二路127號6樓,16584326,陳朝旺,陳朝旺,曾俊傑,法務經理,黃琪婷,02-66258188,19980511,20101201,新台幣                 10.0000元,917719920,0,0,1,凱基證券股份有限公司,02-23892999,10044台北市中正區重慶南路一段2號5樓,勤業眾信會計師事務所,池瑞全,翁博仁,TaiDoc,"6F No.127, Wugong 2 nd RD.Wugu, Taipei County, Taiwan",02-66250288,anita@taidoc.com.tw,http://www.taidoc.com.tw
4741,109/10/25,泓瀚科技股份有限公司,泓瀚,－ ,化學工業,(30093)新竹市大湖路173-2號,80627878,呂(木宜)境,呂(木宜)境,陳昭菁,財務協理,李聖然,03-5181666,20040102,20170926,新台幣                 10.0000元,328415840,0,0,1,富邦綜合證券股份有限公司,(02)23611300,台北市許昌街17號2樓,勤業眾信聯合會計師事務所,林政治,黃裕峰,Jetbest,"No.173-2, Dahu Rd., Xiangshan Dist.,Hsinchu City 300, Taiwan",03-5181601,IR@jetbest.com,http://www.jetbest.com
