公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市/櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,交易市場
6615,慧智基因股份有限公司,慧智,生技醫療業,－,台北市中正區重慶南路1段66之1號4樓之2,53710986,蘇怡寧,洪加政,洪加政,總經理,張伏見,(02)2382 6615,101/06/15,107/01/22,新台幣 10.0000元,212616000,21261600,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,10041台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,蕭春鴛,黃世鈞,SOFIVA,"4F.-2, No. 66-1, Sec. 1, Chongqing S. Rd., Zhongzheng Dist.,Taipei City 100, Taiwan (R.O.C.)",(02)2382 6612,IR@sofiva.com.tw,http://www.sofivagenomics.com.tw,張伏見,財務處長,(02)2382 6615,IR@sofiva.com.tw,http://www.sofivagenomics.com.tw,上櫃
6616,特昇國際股份有限公司,特昇-KY,其他,KY 開曼群島,"4F,Harbour Place,103 South Church St,POBox10240 CaymanIsland",72488249,黃世高,黃凱斌,余麗群,稽核主管,張明煌,+60-6-9873999,105/06/14,107/01/10,新台幣 10.0000元,236250000,23625000,0,0,合併,每半會計年度,股東會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,安侯建業聯合會計師事務所,趙敏如,關春修,TIL,"PTD4093,Kaw Perindustrian Prt Jamil,Prt Jawa,84150Muar JohorJohor, Malaysia",+60-6-9872881,investor@techcential.com,https://www.techcential-international.com/,余麗群,稽核主管,04-22975559,investor@techcential.com,https://www.techcential-international.com/related_party/,上櫃
6624,萬年清環境工程股份有限公司,萬年清,其他,－,台中市西屯區龍富路五段261號,16863495,何家慶,張湘棋,吳美真,財務經理,林靜屏,04-22550168,88/02/26,108/05/28,新台幣 10.0000元,180000000,18000000,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-2702-3999,台北市大安區敦化南路二段97號B2,安永聯合會計師事務所,陳明宏,黃子評,EC,"No.261,Sec.5,Longfu Rd.,Xitun Dist.,Taichung City 40755,TaiwanTaichung City40755,Taiwan",04-22550178,eclear@seed.net.tw,http://www.ever-clear.com.tw/,林靜屏,管理部經理,04-22550168,BelindaLin@ever-clear.com.tw,http://www.ever-clear.com.tw/,上櫃
6629,泰金投資控股股份有限公司,泰金-KY,其他,KY 開曼群島,台北市松山區南京東路三段287號4樓,76347621,許大進,許偵容,許偵容,總經理,黃晟修,02-25149960,105/02/03,108/06/06,新台幣 10.0000元,356617330,35661733,0,0,合併,每半會計年度,董事會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,關春修,張純怡,TK-KY,"5F., No.287, Sec. 3, Nanjing E. Rd., Songshan Dist.Taipei, Taiwan",02-25149961,contact@thai-kin.com,www.thai-kin.com,黃晟修,財務長,02-25149960,contact@thai-kin.com,www.thai-kin.com,上櫃
6640,均華精密工業股份有限公司,均華,半導體業,－,新北市土城區民生街2-1號,53186146,梁又文,許鴻銘,石敦智,副總經理,何雅雯,22682216,99/10/15,107/10/23,新台幣 10.0000元,282765000,28276500,0,0,合併,每年,股東會,凱基證券(股)公司股務代理部,23892999,10044台北市重慶南路1段2號5樓,資誠聯合會計師事務所,李典易,江采燕,GMM,"No. 2-1, Minsheng Street, Tucheng District,New Taipei City 23679, Taiwan",22680665,investor@gmmcorp.com.tw,http://www.gmmcorp.com.tw,許鴻銘,總經理,22682216,investor@gmmcorp.com.tw,http://www.gmmcorp.com.tw/contact.html,上櫃
6642,富致科技股份有限公司,富致,電子零組件業,－,新北市五股區五工五路60號,70670235,陳繼聖,陳繼聖,吳敏男,管理部協理,卓巧婷,02-89902113,88/12/02,108/09/23,新台幣 10.0000元,313996620,31399662,0,0,合併,每年,董事會,永豐金證券股務代理部,02-23816288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,吳漢期,林雅慧,FUZETEC,"No.60 Wu-Gung 5 Road. Wu Gu Dist.,New Taipei City, Taiwan",02-89902110,ir@fuzetec.com.tw,www.fuzetec.com,吳敏男,管理部協理,02-89902113,ir@fuzetec.com.tw,www.fuzetec.com/cht/invest.php,上櫃
6643,円星科技股份有限公司,M31,半導體業,－,新竹縣竹北市台元二街8號9樓,53621915,陳慧玲,張原熏,方余平,處長,蘇芷儀,(03)560-1866,100/10/21,108/01/23,新台幣 10.0000元,313180000,31318000,0,0,合併,每年,股東會,永豐金證券股份有限公司股代部,(02)2381-6288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,黃裕峰,蔡美貞,M31,"9F, No.8, Taiyuan 2nd St.,Zhubei City, Hsinchu County, Taiwan",(03)560-1868,ir@m31tech.com,https://www.m31tech.com,方余平,處長,(03)560-1866,ir@m31tech.com,https://www.m31tech.com,上櫃
6649,台灣生醫材料股份有限公司,台生材,生技醫療業,－,新竹科學園區新竹縣竹北市生醫路一段188號1樓,54008079,林志茂,暫缺,陳炳全,營運長,暫缺,03-6683088,101/11/12,108/06/05,新台幣 10.0000元,330000000,33000000,0,0,合併,每年,董事會,元大證券股務代理部,02-25865859,台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,黃海寧,呂倩慧,TWBM,"1F., No. 188, Sec. 1, Shengyi Rd.,Hsinchu Science Park,Zhubei City,Hsinchu County,Taiwan,R.O.C",03-6683099,investor@twbm.com.tw,www.twbm.com.tw,陳炳全,營運長,03-6683088,investor@twbm.com.tw,無,上櫃
6651,全宇昕科技股份有限公司,全宇昕,半導體業,－,新北市中和區中正路716號15樓之7,13063718,李建慶,李徐華,李徐華,總經理,陳秀茹,(02)82273827,91/04/10,110/02/01,新台幣 10.0000元,329632220,32963222,0,0,個別,每年,董事會,福邦證券股份有限公司,(02)23711658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,郭乃華,陳慧銘,CYSTEK,"15F-7,No716,Zhongzheng Rd.,Zhonghe District,New Taipei City Taiwan",(02)77315510,spokesperson@cystek.com.tw,http://www.cystekec.com,陳秀茹,財務處協理,(02)82273827#0,spokesperson@cystek.com.tw,http://www.cystekec.com,上櫃
6654,天正國際精密機械股份有限公司,天正國際,其他電子業,－,高雄市仁武區鳳仁路295-2號,53900846,周倩玉,萬文財,郭彥甫,財務長,梁昱文,(07)371-3213,101/12/26,107/10/23,新台幣 10.0000元,369627200,33262720,0,3700000,合併,每年,董事會,台新國際商業銀行股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,劉裕祥,郭麗園,TZI,"No.295-2, Fengren Rd., Renwu Dist.Kaohsiung City 814, Taiwan( R.O.C.)",(07)371-0670,tian-zheng@tz-int.com,http://www.tz-int-ltd.com,郭彥甫,財務長,07-3713213,alan-kuo@tz-int.com,http://www.tz-int-ltd.com,上櫃
6661,威健股份有限公司,威健生技,生技醫療業,－,台北市南港區園區街3號12樓,80158777,陳富鈐,陳富鈐,陳盈任,管理處副總經理,方韶瓏,(02)66160001,92/01/30,110/01/27,新台幣 10.0000元,233042480,23304248,0,0,合併,每年,董事會,兆豐證券股務代理部,(02)33930898,台北市忠孝東路二段95號,勤業眾信聯合會計師事務所,陳文香,蘇郁琇,WELGENE,"12F., No.3, Park St., Nangang Dist.,Taipei City 115, Taiwan (R.O.C.)",(02)26557569,80158777@welgene.com.tw,http：//www.welgene.com.tw,陳盈任,管理處副總經理,(02)66160001,80158777@welgene.com.tw,http：//www.welgene.com.tw,上櫃
6662,樂斯科生物科技股份有限公司,樂斯科,生技醫療業,－,台北市南港區重陽路316號2樓,12862410,陳振忠,陳振忠,張鐳耀,總經理室特助,陳永煥,02-26518669,90/05/10,108/03/26,新台幣 10.0000元,256124000,25612400,0,0,個別,每年,股東會,中國信託商業銀行 代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,陳慧銘,池瑞全,BioLASCO,"2F., No. 316, Chongyang Rd.,Nangang Dist., Taipei City 11573, Taiwan",02-26518969,investor@biolasco.com.tw,www.biolasco.com.tw,張鐳耀,總經理室特助,02-26518669,investor@biolasco.com.tw,www.biolasco.com.tw,上櫃
6664,群翊工業股份有限公司,群翊,電子零組件業,－,桃園市楊梅區和平路188號,23555277,陳安順,李榮坤,余添和,副總經理,洪健庭,03-4853536,79/01/24,107/09/12,新台幣 10.0000元,550000000,55000000,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,02-23711658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,陳蓓琪,林恒昇,Group Up,"No.188, Heping Rd.,Yangmei Dist., Taoyuan City 326, Taiwan",03-4856336,gp@gpline.com.tw,http://www.gpline.com.tw/,余添和,副總經理,03-4853536,bill.yue@gpline.com.tw,http://www.gpline.com.tw/investor.shtml,上櫃
6667,信紘科技股份有限公司,信紘科,其他電子業,－,苗栗縣竹南鎮公義里友義路66號,89728356,簡士堡,簡士堡,王怡文,副總經理,龔楚喬,037-580791,84/10/17,107/11/13,新台幣 10.0000元,397788780,39778878,0,0,合併,每年,股東會,第一金證券(股)公司股務代理部,02-2563-5711,台北市大安區安和路一段27號六樓,勤業眾信聯合會計師事務所,陳培德,陳俊宏,Trusval,"No.66, Youyi Rd.,Zhunan Township, Miaoli County , Taiwan",037-580792,IR@trusval.com.tw,http://www.trusval.com.tw,王怡文,副總經理,037-580791,IR@trusval.com.tw,http://www.trusval.com.tw,上櫃
6679,鈺太科技股份有限公司,鈺太,半導體業,－,新竹科學園區篤行路6-1號5樓,27979753,邱景宏,邱景宏,莊育民,副總經理,李政衛,035777509,94/12/12,108/05/09,新台幣 10.0000元,421713350,42171335,0,0,合併,每年,股東會,福邦證券股份有限公司,0223711658,台北市中正區忠孝西路一段六號六樓,勤業眾信聯合會計師事務所,陳明煇,林政治,ZILLTEK,"5F.,No.6-1,Dusing Rd., Hsinchu Science ParkHsinchu City,Taiwan",035777390,ir@zilltek.com,www.zilltek.com,莊育民,副總經理,035777509,ir@zilltek.com,www.zilltek.com,上櫃
6680,鑫創電子股份有限公司,鑫創電子,電腦及週邊設備業,－,新北市中和區中正路738號2樓之3,24332747,許育瑞,許育瑞,張甄珍,協理,何明遠,(02)82280101,98/03/20,108/09/16,新台幣 10.0000元,185500000,18550000,0,0,個別,每年,董事會,兆豐證券股份有限公司股務代理部,(02)33930898,台北巿忠孝東路二段95號1樓,安侯建業聯合會計師事務所,區耀軍,顏幸福,SINTRONES,"2F.-3, No.738, Zhongzheng Rd.,Zhonghe Dist., New Taipei City 235, ROC",(02)82280100,ir@sintrones.com,http://www.sintrones.com/,張甄珍,協理,0905766680,ir@sintrones.com,http://www.sintrones.com/,上櫃
6683,雍智科技股份有限公司,雍智科技,半導體業,－,新竹縣竹北市莊敬北路431號,28398895,李職民,盧俊郎,彭恩德,副總經理,曾坤任,03-5509980,95/09/11,108/04/23,新台幣 10.0000元,270756610,27075661,0,0,個別,每年,股東會,凱基證券股份有限公司股務代理部,(02)2314-8800,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,陳重成,陳薔旬,KSMT,"No.431, Zhuangjing N. Rd., Zhubei CityHsinchu County, Taiwan (R.O.C.)",03-550-1128,ksmt@ksmt.com.tw,http://www.ksmt.com.tw,彭恩德,副總經理,(03)550-9980#131,ksmt_ir@ksmt.com.tw,http://www.ksmt.com.tw,上櫃
6684,安格科技股份有限公司,安格,半導體業,－,新竹縣竹北市高鐵二路55號,53172585,胡漢良,藍世旻,陳秉淳,協理,呂妍儀,03-6675345,99/10/21,110/08/11,新台幣 10.0000元,243660000,24366000,0,0,個別,每年,股東會,福邦證券股份有限公司股務代理部,02-23836888,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,虞成全,姚勝雄,AlgolTek,"No. 55, Gaotie 2nd Rd., Zhubei City,Hsinchu County, Taiwan (R.O.C.)",03-6675346,agir@algoltek.com.tw,www.algoltek.com.tw,陳秉淳,發言人,03-6675345,agir@algoltek.com.tw,www.algoltek.com.tw,上櫃
6690,安碁資訊股份有限公司,安碁資訊,資訊服務業,－,台北市信義區忠孝東路四段563號8樓,70565450,施宣輝,吳乙南,譚百良,財務長,凌秋玉,02-8979-6286,89/05/29,108/10/30,新台幣 10.0000元,169997200,16999720,0,0,個別,每年,董事會,台新國際商業銀行股務代理部,02-2504-8125,台北市建國北路一段96號B1,安侯建業聯合會計師事務所,高靚玟,施威銘,ACSI,"8F., No. 563, Sec. 4, Zhongxiao E. Rd., Xinyi Dist.Taipei City 110, Taiwan (R.O.C.)",02-2756-6286,ir@acercsi.com,www.acercsi.com/,凌秋玉,總監,02-8979-6286,ir@acercsi.com,https://www.acercsi.com/,上櫃
6697,東捷資訊服務股份有限公司,東捷資訊,資訊服務業,－,台北市南港區三重路19-8號5樓,23929058,高尚偉,高尚偉,洪龍珠,財務長,劉新正,26552525,79/12/01,108/12/26,新台幣 10.0000元,273233640,27323364,5084273,0,合併,每年,股東會,台新國際商業銀行股份有限公司,25048125,台北市建國北路一段96號B1,資誠聯合會計師事務所,支秉鈞,賴宗羲,ITTS,"5F, NO.19-8, SANCHONG ROAD, NAN KANGTAIPEI, TAIWAN",26551010,ir@itts.com.tw,http://www.itts.com.tw,洪龍珠,財務長,0958986697,ir@itts.com.tw,https://www.itts.com.tw/zh-tw/stakeholder,上櫃
6703,軒郁國際股份有限公司,軒郁,生技醫療業,－,台北市松山區復興北路311號7樓,24347235,胡蕙郁,楊尚軒,陳慧玲,行政管理處副總,林佳雯,02-8712-1319,98/05/18,109/10/20,新台幣 10.0000元,208000000,20800000,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安永聯合會計師事務所,涂嘉玲,余倩如,SHINY,"7F., No.311, Fuxing N. Rd., Songshan Dist.Taipei City 105, Taiwan (R.O.C.)",02-8712-1656,IR@shinybrands.com,https://www.shinybrands.com/,陳慧玲,行政管理處副總,02-8712-1319,irenechen@shinybrands.com,https://www.shinybrands.com/investor-stock3/,上櫃
6712,長聖國際生技股份有限公司,長聖,生技醫療業,－,中部科學工業園區臺中市大雅區科雅路30號4樓,60274720,劉銖淇,黃文良,李友錚,副總經理,李柏嶔,04-23252888,105/12/06,110/01/08,新台幣 10.0000元,616085000,61608500,0,0,個別,每年,股東會,元富證券股份有限公司股務代理部,02-27686668,台北市松山區光復北路11巷35號B1,安永聯合會計師事務所,陳明宏,黃子評,Ever Supreme,"4F., No.30, Keya Rd., Daya Dist.Taichung City, Taiwan (R.O.C.)",04-23258666,service@ever-supreme.com.tw,www.ever-supreme.com.tw,李柏嶔,財務經理,04-23252888,service@ever-supreme.com.tw,www.ever-supreme.com.tw,上櫃
6716,應廣科技股份有限公司,應廣,半導體業,－,新竹市公道五路三段1號6樓之6,27619977,唐燦弼,唐燦弼,黃俊琅,特助,李仁修,03-5728688,94/02/17,109/03/27,新台幣 10.0000元,245234000,24523400,0,0,合併,每年,董事會,兆豐證券股份有限公司股務代理部,02-33930898,臺北市中正區忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,林政治,葉東煇,PDK,"6F-6, No.1, Sec. 3, Gongdao 5th Rd.HsinChu City 300042, Taiwan, R.O.C.",03-5728998,spokesmen@padauk.com.tw,http://www.padauk.com.tw,黃俊琅,特助,03-5728688,spokesmen@padauk.com.tw,http://www.padauk.com.tw,上櫃
6727,亞泰金屬工業股份有限公司,亞泰金屬,電子零組件業,－,桃園市楊梅區民富路二段199巷16號,4393941,鄒貴銓,黃源財,江衍謙,總經理室副總經理,梁秀如,(03)4727111,62/10/29,109/12/01,新台幣 10.0000元,210001250,21000125,0,0,合併,每年,股東會,華南永昌綜合證券(股)公司股務部,02-27186425,台北市民生東路四段54號4樓,勤業眾信聯合會計師事務所,陳重成,張耿禧,AMI,"No.16, Ln. 199, Sec. 2, Minfu Rd., Yangmei Dist.Taoyuan City 32663, Taiwan (R.O.C.)",(03)4723418,amiservice@asiametalinc.com,www.asiametal.com.tw,江衍謙,總經理室副總經理,(03)4727111,amiservice@asiametalinc.com,https://www.asiametal.com.tw/services/services-e,上櫃
6728,上洋產業股份有限公司,上洋,貿易百貨,－,新北市五股區五權六路39號,12978735,吳明富,吳國華,吳國華,總經理,陳俊宇,(02)22984567,91/01/17,109/12/25,新台幣 10.0000元,230000000,23000000,0,0,合併,每年,股東會,台新國際商業銀行股務代理部,(02)2504-8125,台北市中山區建國北路一段96號12樓,勤業眾信聯合會計師事務所,莊文源,劉水恩,UP YOUNG,"No. 39, Wuquan 6th Rd., Wugu Dist.,New Taipei City Taiwan (R.O.C.)",(02)22981155,ir6728@upyoung.com.tw,http://www.upyoung.com.tw,陳俊宇,經理,(02)22984567,ir6728@upyoung.com.tw,http://www.upyoung.com.tw,上櫃
6732,昇佳電子股份有限公司,昇佳電子,半導體業,－,新竹縣竹北市台元二街6號11樓,25079572,李盛樞,楊祝原,魏良光,處長,毛廷方,03-5601000,98/12/01,109/06/08,新台幣 10.0000元,489126180,48912618,0,0,個別,每年,董事會,台新國際商業銀行股務代理部,02-25048125,台北市建國北路一段 96 號 B1,勤業眾信聯合會計師事務所,林政治,黃裕峰,sensortek,"11F., No. 6, Taiyuan 2nd St.Jhubei City,Hsinchu County 302, Taiwan",03-5601234,spokesperson@sensortek.com.tw,http://www.sensortek.com.tw,毛廷方,副理,03-5601000,vivian_mao@sensortek.com.tw,http://www.sensortek.com.tw,上櫃
6733,博晟生醫股份有限公司,博晟生醫,生技醫療業,－,台北市南港區園區街3號4樓,42404010,陳德禮,陳德禮,李伯偉,協理,蕭嘉玲,02-26558366,105/07/07,110/01/28,新台幣 10.0000元,1016300000,101630000,0,0,合併,每年,股東會,群益金鼎證券(股務代理部),02-27035000,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,周筱姿,林玉寬,BioGend,"4F, No.3, Yuang St.Nangang DistrictTaipei City, Taiwan, R.O.C.",02-26558367,ir@biogend.com.tw,https://www.biogend.com.tw/,王亮儼,財務長,02-26558366,ir@biogend.com.tw,https://www.biogend.com.tw/,上櫃
6741,"91APP, Inc.",91APP*-KY,電子商務,KY 開曼群島,"George Town P.O. Box 2496, Grand Cayman, Cayman Islands",88176897,何英圻,楊明芳,莊豐賓,財務長,楊明芳,02-26538091,102/07/08,110/05/25,新台幣 5.0000元,602889985,120577997,0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,02-25865859,台北市承德路三段210號地下一樓,勤業眾信聯合會計師事務所,林宜慧,蘇郁琇,91APP,"6F., No. 5, Ln. 768, Sec. 4, Bade Rd., Nangang Dist.Taipei City 115 , Taiwan (R.O.C.)",02-26538890,IR@91app.com,https://www.91app.com,莊豐賓,財務長,02-66236741,IR@91app.com,https://www.91app.com,上櫃
6747,亨泰光學股份有限公司,亨泰光,生技醫療業,－,臺北市士林區承德路四段150號6樓之1、152號6樓之1,4342697,吳泰雄,吳怡璁,葉珠吟,財會中心協理,楊昇旻,02-28801778,65/05/01,110/01/19,新台幣 10.0000元,241890000,24189000,0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,楊承修,虞成全,BTOX,"6F-1. No.150, Section 4, Chengde Road, Shilin DistrictTaipei City, R.O.C.",02-28821389,SP@brightenoptix.com,http://www.brightenoptix.com.tw/,葉珠吟,財會中心協理,02-28801778,SP@brightenoptix.com,http://www.brightenoptix.com.tw/,上櫃
6751,智聯服務股份有限公司,智聯服務,資訊服務業,－,新竹縣竹北市自強南路8號7樓之10,57604000,施宣輝,韓政達,韓政達,總經理,齊祖杰,03-533-9141,106/09/13,109/12/25,新台幣 10.0000元,130300000,13030000,0,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6 號6樓,勤業眾信聯合會計師事務所,邱盟捷,蔡振財,AST,"7F.-10, No. 8, Ziqiang S. Rd., Zhubei City,Hsinchu County 302, Taiwan (R.O.C.)",03-542-4157,IR.AST@acer-ast.com,https://www.acer-ast.com/,齊祖杰,財務長,03-533-9141,IR.AST@acer-ast.com,https://www.acer-ast.com/finance/#block1970,上櫃
