,出表日期,stock_id,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期_x,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,交易市場,主要經營業務,上市上櫃日期
1248,109/10/25,4503,金雨,－ ,電機機械,彰化市延和里埔內街411巷101號,59260902,卓政懋,卓政輿,卓政懋,董事長,劉芳伶,04-7115298,19800621,19961219,新台幣                 10.0000元,392633260,0,0,1,第一金證券(股)公司,02-25635711,台北市大安區安和路一段27號6樓,勤業眾信聯合會計師事務所,顏曉芳,鄭旭然,GOLD RAIN　,"No 101 LANE 411 PU-NEI STREET YEN-HO LI　　CHANGHUA  , TAIWAN , R.O.C",04-7112837,alona@alona.com.tw,www.alona.com.tw,上櫃,自動販賣機電動車輛產業-零組件,1996/12/19
1249,109/10/25,4506,崇友,－ ,電機機械,北市南京東路二段88號13樓,4416894,唐伯龍,游本立,林鴻鵬,經理,呂英槙,02-2551-1166,19740530,19971206,新台幣                 10.0000元,1770120000,0,0,1,元大證券股份有限公司,02-2586-3117,北市承德路三段210號地下一樓,安永聯合會計師事務所,馬君廷,傅文芳,GFC　　,"13F., No.88, Nanking E. Rd., Sec.2,　　Taipei, Taiwan, R.O.C.　",02-2563-9767,acc@gfc.com.tw,http://www.gfc.com.tw,上櫃,客、貨、病床用電梯，電扶梯及維修保養。發電機。,1997/12/06
1250,109/10/25,4510,高鋒,－ ,電機機械,台中市大雅區科雅路16號,55857746,沈國榮,陳振中,陳昶元,管理部協理,陳素媛,04-25662116,19790203,19980224,新台幣                 10.0000元,1080106890,0,0,1,元富證券股份有限公司股務代理處,02-27686668,105台北市松山區光復北路11巷35號地下一樓,國富浩華聯合會計師事務所,王戊昌,邱桂鈴,KAFO　　,"NO.16, KEYA ROAD,　　TA-YA, TAICHUNG, 428 TAIWAN, R.O.C.　",04-25671001,fin@kafo.com.tw,www.kafo.com.tw,上櫃,各種工作母機及其零配件及原料之製造加工買賣。塑膠射出成型機等產業機械及其有關零配件及原料前項有關產品進出口貿易與代理買賣業務。,1998/02/24
1251,109/10/25,4513,福裕,－ ,電機機械,台中市大雅區龍善二街12號,55848584,張寶銘,張寶銘,張明倫,副總經理,張順福,(047)991126,19780413,19980325,新台幣                 10.0000元,768803000,0,0,1,中國信託商業銀行代理部,(02)66365566,台北市中正區重慶南路一段八十三號五樓,安永聯合會計師事務所,黃子評,陳明宏,FALCON　,"NO,34 Hsing Long Road, Shang  Kang,　Chang Hua TAIWAN 509,R.O.C.　　",(047)977214,overseas1@chevalier.com.tw,www.chevalier.com.tw/html_t/,上櫃,各項工作母機製造加工及內外銷販賣前項有關工具之製造加工內外銷進出口貿易業務電子產品製造及買賣,1998/03/25
1252,109/10/25,4523,永彰,－ ,電機機械,桃園市觀音區崙坪里8鄰崙坪140號,22522361,顏明宏,顏明宏,宋瑞崇,管理部副總經理,黃紹彥,03-498-2821,19870504,19991122,新台幣                 10.0000元,640000000,0,0,1,群益金鼎證券股份有限公司,02-2702399,台北市大安區敦化南路二段 97 號 B2,建昇財稅聯合會計師事務所,林昇平,陳仁基,TWNCAL　　,"No. 140, Lunping, Guanyin Dist.,Taoyuan City, Taiwan, R.O.C.　　",03-498-5313,charlessung@twncal.com.tw,www.twncal.com.tw,上櫃,汽車空調機電產品,1999/11/22
1253,109/10/25,4527,方土霖,－ ,電機機械,高雄市三民區吉林街139巷12號,22551554,曾仲國,曾仲國,廖清惠,專員,蘇麗玲,07-6192345,19880405,20000928,新台幣                 10.0000元,761523700,0,0,1,元大證券股份有限公司,02-25865859,(103)臺北市大同區承德路3段210號B1,資誠聯合會計師事務所,廖阿甚,吳建志,KL　,"NO.12,LANE 139.CHI LIN STREETKAOHSIUNG HSIEN,TAIWAN.R.O.C　",07-6170422,klmain@kuenling.com.tw,www.kuenling.com.tw,上櫃,冰水機組冷凝機組,2000/09/28
1254,109/10/25,4528,江興鍛,－ ,電機機械,台中市西屯區協和里協和南巷3-1號,52604255,江木山,江木山,郭永義,財務協理,莊懷煙,04-23592000,19800905,20010212,新台幣                 10.0000元,765142680,0,0,1,統一綜合證券股份有限公司,02-27478266,台北市松山區東興路8號B1F,安永聯合會計師事務所,黃宇廷,涂清淵,　CHF　,"No.3-1, Siehe S. Lane, Situn District 407Taichung City, Taiwan, R.O.C.",04-23594475,chf@ch-forging.com.tw,http://www.ch-forging.com.tw,上櫃,汽車零件鍛壓製造加工機車、自行車零件鍛壓製造加工機械、五金及3C電子零件鍛壓製造加工,2001/02/12
1255,109/10/25,4529,淳紳,－ ,其他,台北市信義區基隆路2段149號11樓,22662904,沈瑋,沈瑋,彭長鳳,經理,秦禮明,02-27037300,19871103,20010504,新台幣                 10.0000元,826802960,32926082,0,1,凱基證券股份有限公司,02-23892999,100台北市重慶南路一段2號5樓,卓群聯合會計師事務所,曾友龍,葉璨增,EPTECH,"11F., No.149, Sec. 2, Keelung Rd., Xinyi Dist.Taipei City,Taiwan, R.O.C.",02-27081455,info@eptech.tw,www.eptech.tw,上櫃,新能源科技生物科技其他,2001/05/04
1256,109/10/25,4530,宏易,－ ,電機機械,台北市中山區復興北路58號3樓,36243760,陳冠瑋,陳冠瑋,蕭知中,副總經理,蔡育倫,02-27729222,19840912,20010430,新台幣                 10.0000元,461722760,13760000,0,1,永豐金證券股份有限公司,02-27186211,台北市中正區博愛路１７號３樓,勤業眾信聯合會計師事務所,施景彬,邵志明,Honyi,"3F., No. 58, Fuxing N. Rd., Zhongshan Dist.Taipei City 104, Taiwan (R.O.C.)",02-27755398,Jack.Hsiao@honyigroup.com,www.honyigroup.com,上櫃,各種鋼模設計製造加工修理買賣業務電子零組件製造各種塑膠射出成型製品等之製造加工買賣,2001/04/30
1257,109/10/25,4533,協易機,－ ,電機機械,桃園市龜山區南上路446號,36096704,郭雅慧,郭挺鈞,李丞偉,營業處副總,徐煜博,(03)3525466,19820302,20020426,新台幣                 10.0000元,1584341100,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,廖婉怡,謝建新,SEYI,"　No.446, Nanshang Rd., Guishan Dist.,　Taoyuan City , Taiwan (R.O.C.)　",(03)3525488,fd@ seyi.com.tw,www.seyi.com.tw,上櫃,機械設備製造業、其他機械製造業資訊軟體服務業、其它設計業除許可業務外，得經營法令非禁止或限制之業務,2002/04/26
1258,109/10/25,4534,慶騰,－ ,電機機械,苗栗縣頭份市中華路487巷20號,84189908,王光彬,王興威,王興威,總經理,魏雅玲,(037)626123,19930223,20030331,新台幣                 10.0000元,891939480,0,0,1,元富(綜合)證券股份有限公司,02-27686668,台北市松山區光復北路11巷35號地下一樓,安永聯合會計師事務所,羅筱靖,洪茂益,trinity,"NO.20, LANE 487 CHUNG HUA RD.,TOU FEN CITY , MIAO-LI  COUNTRY, TAIWAN",(037)628267,trinity@trinity-ptc.com,www.trinity-ptc.com,上櫃,粉末冶金業除許可業務外，得經營法令非禁止或限制之業務,2003/03/31
1259,109/10/25,4535,至興,－ ,電機機械,彰化縣伸港鄉全興工業區工八路3號,22794503,吳崇儀,吳宗明,劉美娘,經理,林俊杰,04-7990118,19880317,20030416,新台幣                 10.0000元,756617400,0,0,1,元大證券股份有限公司,02-25865859,台北市大同區承德路三段２１０號地下一樓,富鋒聯合會計師事務所,顏國裕,吳金地,FBT,"NO.3, KON EIGHTH RD. CHUANG HINE INDUSTRIAL PARK, HSEN-KANG,CHANGHUA, TAIWAN",04-7980226,gmo05@fineblanking.com.tw,www.fineblanking.com.tw,上櫃,汽機車座椅及座椅調角器、機車煞車圓盤及齒輪、精沖件等,2003/04/16
1260,109/10/25,4538,大詠城,－ ,電機機械,(50544)彰化縣鹿港鎮鹿工南六路23號,60256758,謝順民,謝宜軒,簡安琪,副理,鄧昭明,04-7813033,19800110,20190115,新台幣                 10.0000元,504560000,0,0,2,日盛證券股份有限公司股務代理部,(02)2541-9977,台北市中山區南京東路二段85號7樓,資誠會計師事務所,徐建業,劉美蘭,WINSON,"No. 23, Lugong S. 6th Rd., Lugang Town,Changhua County , Taiwan, ROC",04-7812131,4538@wsmc.com.tw,www.wsmc.com.tw,上櫃,工具機鑄件生產銷售,2019/01/15
1261,109/10/25,4541,晟田,－ ,其他,高雄市路竹區北嶺二路11號,86263092,謝永昌,黃寶文,黃(方方土)宇,協理,李志毅,07-6955331,19910815,20140722,新台幣                 10.0000元,676470680,0,0,2,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,吳建志,廖阿甚,Magnate,"No.11 ,Beiling 2Rd. Beiling Ville., Lujhu DistKaohsiung City , Taiwan (R.O.C)",07-6955332,jimhuang@maicl.com,www.maicl.com,上櫃,航太產業發動機機匣、起落架及次系統相關零組件。無菌食品充填設備產業相關零組件。工業用自動化精密傳動零組件。,2014/07/22
1262,109/10/25,4542,科嶠,－ ,電子零組件業,桃園市龜山區山鶯路華玉巷3號,70730016,鄧全凱,吳明致,葉步章,副總經理,劉大為,(03)359-1777,20000327,20140825,新台幣                 10.0000元,282854000,0,0,1,富邦綜合證券股份有限公司,(02)2361-1300,台北市10047許昌街17號2樓(壽德大樓),資誠聯合會計師事務所,葉翠苗,林佳鴻,ANT,"No.3, Huayu Lane, Shanying Rd., Gueishan TownshipTaoyuan County, Taiwan",(03)350-1776,ant-ir@asianeotech.com,http://www.asianeotech.com.tw,上櫃,設計、研發及生產自動化乾燥設備及相關機械設備製造與買賣,2014/08/25
1263,109/10/25,4543,萬在,－ ,電機機械,台南市關廟區中山路二段260號,22212598,萬正乾,萬正乾,郭慈媛,財務會計處處長,陳吉誠,06-5952614,19840507,20160315,新台幣                 10.0000元,569700000,0,0,1,台新國際商業銀行股務代理,02-25048125,台北市中山區建國北路一段號96號B1樓,安永聯合會計師事務所,胡子仁,李芳文,MAN ZAI,"NO.260, SEC. 2, CHUNG SAN RD.KUAN MIAO. TAINAN,  TAIWAN. R.O.C.",06-5956403,finance@manzai.com.tw,http://www.manzai.com.tw,上櫃,各種熱交換器之製造加工及買賣其他鋁製品模具之製造加工及買賣,2016/03/15
1264,109/10/25,4549,桓達,－ ,電機機械,新北市土城工業區自強街16號,80132123,吳清德,吳定國,許碧雲,特別助理,林豐章,(02)22696789,20030130,20141127,新台幣                 10.0000元,423836850,0,0,1,元大證券股份有限公司股代部,(02)2586-5859,台北市承德路三段210號地下一樓,勤業眾信聯合會計師事務所,陳重成,張耿禧,FineTek,"No.16,Tzuchiang St.,Tucheng Industrial Park,New Taipei City 23678,Taiwan",(02)22671266,ir@fine-tek.com,http://www.fine-tek.com,上櫃,"製程自動化感測器之設計,生產與銷售電機氣動控制元件之設計,生產與銷售電子電力控制儀表等整合服務",2014/11/27
1265,109/10/25,4550,長佳,－ ,電機機械,台北市內湖區基湖路10巷1號8樓,84271478,王才翔,吳陽明,蔡奇成,副總經理,朱菁華,02-66066789,19930517,20150318,新台幣                 10.0000元,378387830,0,0,1,華南永昌證券股份有限公司,02-27186425,台北市民生東路四段54號4樓,勤業眾信聯合會計師事務所,趙永祥,邱盟捷,CJME,"8F., No.1, Ln. 10, Jihu Rd.,Neihu Dist., Taipei 114, Taiwan, R.O.C",02-66066788,sunnychu@changjia.com.tw,http://www.changjia.com.tw,上櫃,機電工程承攬運動場館委辦營運管理,2015/03/18
1266,109/10/25,4554,橙的,－ ,其他電子業,台中市中部科學工業園區科雅路29號5樓,27601913,許欽堯,許欽堯,陳奕儒,財務及會計主管,張嘉純,04-2560-2766,20050120,20160805,新台幣                 10.0000元,213749000,0,0,1,宏遠證券(股)公司股務代理部,(02)2326-8818,台北市信義路4段236號3樓,安永聯合會計師事務所,黃宇廷,黃子評,Orange,"5F, NO.29 Keya Rd. Central Taiwan Science ParkTaichung  Taiwan",04-2560-2865,financial@orange-electronic.com,www.orange-electronic.com,上櫃,無線胎壓監測器系統,2016/08/05
1267,109/10/25,4556,旭然,－ ,其他,雲林縣斗六市科加六路15號,1517102,何兆全,翁桐林,何宜瑾,業務處長,胡維釗,(05)551-2322,19851105,20151222,新台幣                 10.0000元,418840000,0,0,1,群益金鼎證券股份有限公司,(02)2703-5000,台北市10601大安區敦化南路二段97號B2,資誠聯合會計師事務所,林一帆,游淑芬,BSI,"No. 15, Kejia 6th Rd.,Douliu City, Yunlin County ,Taiwan(R.O.C",(05)551-2891,ir@filtrafine.com.tw,http://www.filtrafine.com,上櫃,過濾分離設備及周邊產品之研發、設計、製造與銷售,2015/12/22
1268,109/10/25,4561,健椿,－ ,電機機械,彰化縣線西鄉彰濱工業區彰濱東七路16號,59362767,葉橫燦,葉橫燦,楊佩&#30494;,財務長,柯霈宸,04-7910271,19831214,20180611,新台幣                 10.0000元,585216190,0,0,2,第一金證券(股)公司股務代理部,02-25635711,台北市大安區安和路一段27號六樓,安侯建業聯合會計師事務所,陳政學,張字信,Kenturn,"No. 16, East 7 Rd., Chang Bin Industrial Park, Shain Shi,Chang Hua, Taiwan, R.O.C.",04-7910272,cnc-spindle@kenturn.com.tw,www.kenturn.com.tw,上櫃,精密主軸設計、製造、銷售,2018/06/11
1269,109/10/25,4563,百德,－ ,電機機械,台中市大甲區幼獅工業區工六路3號,86195222,謝瑞木,謝天昕,廖冠翔,稽核主管,待補,04-26821277,19910523,20180712,新台幣                 10.0000元,549500000,0,0,1,日盛證券股份有限公司,02-25419977,台北市中山區南京東路二段85號7樓,勤業眾信聯合會計師事務所,曾棟鋆,蘇定堅,QUASER,"No.3, Gong 6th Rd., Youshih Industrial Park, Dajia DistTaichung, Taiwan",04-26821266,quaser@qmt.com.tw,www.quaser.com,上櫃,電腦控製之工具機設計、製造及銷售工具機零件、原物料之進出口貿易買賣業務工具機售後保養維修服務,2018/07/12
1270,109/10/25,4568,科際精密,－ ,電機機械,新北市中和區建康路6號5樓,54705928,張智,鄭宗恩,陳英毅,財務副總經理,張博涵,02-2226-6860,20140319,20181003,新台幣                 10.0000元,303265000,0,0,1,永豐金證券(股)公司股務代理部,02-2381-6288,台北市中正區博愛路17號3樓,安侯建業聯合會計師事務所,鍾丹丹,李逢暉,KOGE,"5F., No.6, Jiankang Rd., Jhonghe Dist.,New Taipei City 23586, Taiwan (R.O.C.)",02-2226-6864,PRM3@koge.com,http://tw.koge.com,上櫃,氣泵、電磁閥、精密儀器及醫療器材等生產及銷售,2018/10/03
1271,109/10/25,4580,捷流閥業,－ ,電機機械,新北市土城區中山路九號,15877936,楊大中,陳宗曉,李文彬,財務經理,王無為,02-22698000,19800627,20200106,新台幣                 10.0000元,391320000,0,0,1,元大證券(股)公司股務代理部,02-25865859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,楊靜婷,陳致源,Value Valves,"No.9, Chung Shan Rd. Tu-Cheng Industrial District,New Taipei City, ROC",02-22686111,ir@valuevalves.com.tw,www.valuevalves.com,上櫃,工業閥門的研發、設計、製造及銷售,2020/01/06
1272,109/10/25,4609,唐鋒,－ ,電器電纜,桃園市中壢區南園路2-20號,34097236,張語喬,周文洪,簡麗貞,經理,溫達祥,03-4529888,19760712,20000519,新台幣                 10.0000元,479468200,0,0,1,亞東證券股份有限公司,(02)7753-1699,(220)新北市板橋區新站路16號13樓,安侯建業聯合會計師事務所,陳盈如,許淑敏,AIRLUX,"2-20 Nanyuan Rd,Chungli, Taoyuan Hsien, Taiwan, R.O.C.　",03-4511761,michael@airlux.com.tw,www.airlux.com.tw,上櫃,除許可業務外，得經營法令非禁止或限制之業務。,2000/05/19
1273,109/10/25,4702,中美實,－ ,化學工業,台北市大安區敦化南路二段七十六號十二樓,11121403,關心,關心(暫代),王志國,高級專員,謝沄蓁,27038496,19640109,19950421,新台幣                 10.0000元,723332000,0,0,1,群益金鼎證券股份有限公司,27023999,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,阮呂曼玉,林瑟凱,ALLIED 　　,"12TH FL., NO.76 SEC.2 TUN-HWA SOUTH ROAD.TAIPEI.10661 TAIWAN, R.O.C.",27030205,audit@aicgroup.com.tw,http://www.aicgroup.com.tw,上櫃,分散性染料精密化學品其他,1995/04/21
1274,109/10/25,4706,大恭,－ ,化學工業,台北市南港區八德路四段778號7樓,11051504,鄧加惠,黃明發,吳美娜,財務長,吳貽靜,(02)-27859081,19660420,19980417,新台幣                 10.0000元,790300930,0,0,1,中國信託商業銀行股份有限公司,02-6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,趙永祥,鄭欽宗,TKC　　,"7TH FLOOR, 778, PA TE  ROAD,SEC. 4,TAIPEI, TAIWAN　　",(02)-27850907,tkc@ms10.ur1.com.tw,www.tkc.com.tw　　,上櫃,有機顏料調製應用顏料,1998/04/17
1275,109/10/25,4707,磐亞,－ ,化學工業,台北市新生南路一段50號11樓,5712099,王貴賢,王皆誼,陳國慶,副總經理,溫玉桃,2351-1212,19820406,19980520,新台幣                 10.0000元,3023283710,0,0,2,磐亞股份有限公司,2351-1212,台北市新生南路一段50號11樓,勤業眾信會計師事務所,徐文亞,游素環,PACC　　,"11F,50 SEC 1 ,HSIN SHENG SOUTH RD,　　TAIPEI,TAIWAN R.O.C.　　",23972549,4707pacc@pacc.com.tw,http://www.pacc.com.tw,上櫃,非離子界面活性劑,1998/05/20
1276,109/10/25,4711,永純,－ ,化學工業,台北市松江路168號11樓,35108702,蔡慶芳,林誠謙,劉慶明,總經理室協理,陳富美,(02)25620950,19650731,19990224,新台幣                 10.0000元,610560000,0,0,1,元大證券股份有限公司股務代理部,02-25865859,台北市大同區承德路3段210號B1,勤業眾信聯合會計師事務所,游素環,池瑞全,YONG SHUN　　,"11F ,NO.168 SUNG CHIANG ROAD　　TAIPEI, TAIWAN, R.O.C.",(02)25623450,yong.shun@msa.hinet.net,www.yongshunchemical.com,上櫃,不飽和聚酯樹脂多元醇聚酯樹脂FRP製品,1999/02/24
1277,109/10/25,4712,南璋,－ ,食品工業,臺北市北投區石牌路一段188號8樓,43696296,陳萬添,陳凌鋒,陳凌鋒,總經理,陳凌鋒 暫代,(02)28262886,19740316,19990403,新台幣                 10.0000元,715168270,29947318,0,1,元大證券股份有限公司,(02)25863117,台北市承德路三段210號B1,資誠聯合會計師事務所,王照明,李秀玲,NT,"8F., No.188,  Sec. 1, Shipai. Rd.Taipei City 112, Taiwan 　",(02)28262887,gabriel.chen@nantsan.com.tw,www.nantsan.com.tw,上櫃,水產品批發。水產養殖。,1999/04/03
1278,109/10/25,4714,永捷,－ ,化學工業,台南市安定區安加里258之26號,86123874,張祐銘,黃南豪,黃南豪,總經理,趙英助,06-5920381,19910829,20000327,新台幣                 10.0000元,1156037400,0,0,1,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,許振隆,陳惠媛,UB　　,"No.258-26, Anding, Anding Dist., Tainan City 74546, Taiwan (R.O.C.)　　",06-5923985,ub1234@ms12.hinet.net,http://www.u-best-inno.com/,上櫃,PU樹脂住宅及大樓開發租售,2000/03/27
